# noise_analysis run from DCC-NOISE-001003 at Sun Apr 21 00:00:00 2013
# Monitoring unit located at 53.342609N 6.340721W
# logfile   = /home/root/noise_analysis.log
# cfg_dir   = /home/root/config
# outputdir = /home/root/noise
# Sensitivity = -26.271103
# Gain = 1.000000
# Time should be in local format (i.e. daylight savings time)
# dd/mm/yyyy hh:mm:ss, A Leq,   A L10,   A L95,   C Leq,   C L10,   C L95
21/04/2013 15:15:00,   58.83,   61.01,   54.77,   63.04,   66.09,   57.95
21/04/2013 15:20:00,   61.23,   64.43,   56.39,   65.35,   69.32,   59.96
21/04/2013 15:25:00,   58.70,   61.56,   54.23,   62.12,   65.40,   57.02
21/04/2013 15:30:00,   58.78,   62.36,   53.27,   63.46,   66.81,   57.75
21/04/2013 15:35:00,   60.25,   63.59,   54.48,   65.15,   68.80,   58.17
21/04/2013 15:40:00,   59.38,   62.24,   55.00,   63.75,   66.78,   57.73
21/04/2013 15:45:00,   57.73,   60.39,   53.21,   61.00,   63.96,   57.00
21/04/2013 15:50:00,   57.68,   60.67,   53.00,   60.40,   63.37,   56.09
21/04/2013 15:55:00,   59.28,   61.68,   55.55,   61.17,   63.48,   57.59
21/04/2013 16:00:00,   59.69,   62.41,   55.21,   64.35,   68.95,   59.24
21/04/2013 16:05:00,   59.28,   61.66,   54.59,   64.47,   68.47,   58.62
21/04/2013 16:10:00,   60.16,   63.59,   53.80,   62.03,   64.99,   56.69
21/04/2013 16:15:00,   58.57,   61.15,   53.49,   63.90,   70.12,   57.43
21/04/2013 16:20:00,   59.91,   62.30,   55.41,   64.10,   67.13,   58.92
21/04/2013 16:25:00,   58.75,   61.39,   53.59,   62.22,   65.14,   57.06
21/04/2013 16:30:00,   59.12,   61.12,   55.64,   61.51,   63.73,   58.01
21/04/2013 16:35:00,   59.07,   61.52,   55.13,   64.73,   68.98,   58.70
21/04/2013 16:40:00,   58.94,   61.45,   54.37,   62.67,   66.33,   57.20
21/04/2013 16:45:00,   58.78,   61.25,   54.59,   62.49,   65.29,   57.35
21/04/2013 16:50:00,   60.38,   62.40,   56.38,   63.83,   66.65,   59.85
21/04/2013 16:55:00,   61.82,   64.08,   57.86,   63.27,   65.82,   59.04
21/04/2013 17:00:00,   58.55,   61.05,   54.05,   62.13,   64.35,   56.88
21/04/2013 17:05:00,   58.27,   60.85,   53.44,   61.17,   64.00,   56.43
21/04/2013 17:10:00,   58.96,   61.68,   53.37,   62.05,   64.71,   56.78
21/04/2013 17:15:00,   58.20,   60.51,   54.41,   61.25,   63.55,   56.79
21/04/2013 17:20:00,   58.83,   61.18,   53.49,   62.64,   65.34,   57.37
21/04/2013 17:25:00,   57.58,   60.88,   52.58,   61.80,   66.10,   56.41
21/04/2013 17:30:00,   58.47,   61.15,   53.85,   60.70,   63.00,   56.91
21/04/2013 17:35:00,   57.60,   60.06,   53.79,   62.32,   65.55,   57.47
21/04/2013 17:40:00,   59.91,   62.34,   53.42,   67.13,   72.08,   57.54
21/04/2013 17:45:00,   58.48,   61.37,   53.55,   61.49,   64.50,   57.31
21/04/2013 17:50:00,   58.58,   61.44,   53.76,   61.87,   64.90,   57.20
21/04/2013 17:55:00,   60.16,   63.69,   53.38,   63.14,   66.40,   58.39
21/04/2013 18:00:00,   57.84,   61.29,   52.16,   60.53,   63.33,   55.87
21/04/2013 18:05:00,   59.56,   63.28,   52.89,   62.64,   66.80,   56.87
21/04/2013 18:10:00,   59.08,   61.36,   55.15,   62.08,   64.62,   58.41
21/04/2013 18:15:00,   59.10,   61.60,   54.48,   61.90,   63.97,   58.05
21/04/2013 18:20:00,   58.98,   61.86,   53.96,   62.22,   64.82,   58.18
21/04/2013 18:25:00,   58.02,   60.04,   54.74,   62.56,   64.71,   58.74
21/04/2013 18:30:00,   58.62,   61.00,   54.54,   61.43,   63.73,   57.76
21/04/2013 18:35:00,   58.24,   61.45,   53.43,   61.33,   64.33,   56.93
21/04/2013 18:40:00,   58.26,   60.81,   53.84,   61.45,   63.61,   57.02
21/04/2013 18:45:00,   58.24,   61.10,   54.07,   62.28,   65.51,   57.41
21/04/2013 18:50:00,   57.66,   60.42,   53.86,   61.68,   65.22,   57.83
21/04/2013 18:55:00,   58.68,   61.76,   53.76,   62.47,   65.40,   56.94
21/04/2013 19:00:00,   58.38,   61.17,   54.33,   61.91,   64.31,   58.57
21/04/2013 19:05:00,   60.32,   62.28,   55.43,   63.10,   65.98,   58.15
21/04/2013 19:10:00,   58.95,   60.99,   55.31,   62.97,   66.92,   58.26
21/04/2013 19:15:00,   58.55,   61.24,   53.36,   61.90,   64.47,   57.04
21/04/2013 19:20:00,   59.69,   62.18,   55.11,   62.62,   65.72,   57.74
21/04/2013 19:25:00,   57.95,   61.05,   51.68,   61.73,   64.88,   55.39
21/04/2013 19:30:00,   57.51,   60.15,   52.85,   61.86,   63.88,   56.76
21/04/2013 19:35:00,   58.31,   60.76,   53.82,   61.66,   64.23,   56.96
21/04/2013 19:40:00,   57.47,   59.97,   53.21,   62.15,   64.30,   58.74
21/04/2013 19:45:00,   58.73,   61.21,   53.76,   63.96,   67.19,   57.37
21/04/2013 19:50:00,   58.52,   60.86,   54.81,   63.05,   66.13,   58.75
21/04/2013 19:55:00,   57.56,   60.82,   53.82,   61.66,   64.38,   57.20
21/04/2013 20:00:00,   57.03,   60.03,   52.01,   60.92,   64.15,   55.83
21/04/2013 20:05:00,   57.96,   60.67,   51.65,   60.55,   62.95,   55.57
21/04/2013 20:10:00,   58.47,   61.42,   53.19,   61.97,   65.19,   56.97
21/04/2013 20:15:00,   57.65,   60.83,   51.80,   59.94,   62.80,   54.67
21/04/2013 20:20:00,   57.28,   60.65,   52.59,   59.30,   62.05,   55.29
21/04/2013 20:25:00,   57.54,   60.49,   52.93,   60.06,   62.62,   56.04
21/04/2013 20:30:00,   57.13,   60.03,   52.58,   60.77,   64.14,   56.14
21/04/2013 20:35:00,   58.72,   63.11,   51.30,   63.08,   67.74,   56.32
21/04/2013 20:40:00,   57.45,   60.04,   52.77,   60.30,   63.07,   55.89
21/04/2013 20:45:00,   58.61,   61.73,   51.93,   61.07,   64.00,   54.87
21/04/2013 20:50:00,   59.33,   63.97,   52.27,   61.16,   64.71,   55.95
21/04/2013 20:55:00,   59.34,   61.32,   53.36,   61.34,   63.91,   55.99
21/04/2013 21:00:00,   56.62,   59.95,   52.28,   60.12,   63.00,   55.00
21/04/2013 21:05:00,   57.56,   60.83,   53.14,   60.37,   63.33,   55.91
21/04/2013 21:10:00,   56.25,   59.70,   51.54,   59.44,   62.28,   55.02
21/04/2013 21:15:00,   55.98,   59.81,   52.10,   58.46,   61.73,   54.99
21/04/2013 21:20:00,   59.44,   63.35,   53.26,   62.48,   66.14,   57.46
21/04/2013 21:25:00,   56.57,   59.93,   51.93,   58.91,   61.74,   54.72
21/04/2013 21:30:00,   56.27,   59.74,   50.95,   60.51,   62.04,   54.86
21/04/2013 21:35:00,   57.02,   60.34,   52.14,   59.85,   63.13,   55.46
21/04/2013 21:40:00,   55.43,   59.34,   50.14,   59.34,   62.85,   53.30
21/04/2013 21:45:00,   55.98,   58.95,   52.32,   58.69,   61.36,   55.31
21/04/2013 21:50:00,   56.39,   60.00,   52.17,   60.61,   65.23,   55.16
21/04/2013 21:55:00,   56.34,   59.52,   51.44,   58.53,   61.31,   53.82
21/04/2013 22:00:00,   57.18,   59.95,   52.58,   59.89,   62.30,   55.64
21/04/2013 22:05:00,   57.11,   60.48,   52.31,   59.78,   62.75,   54.83
21/04/2013 22:10:00,   56.89,   60.29,   51.69,   59.12,   62.34,   54.61
21/04/2013 22:15:00,   56.11,   59.80,   51.60,   58.28,   61.88,   54.07
21/04/2013 22:20:00,   56.08,   58.93,   51.76,   58.33,   61.13,   54.41
21/04/2013 22:25:00,   56.26,   59.65,   51.06,   58.64,   61.56,   54.07
21/04/2013 22:30:00,   54.81,   57.95,   50.79,   58.00,   60.90,   54.49
21/04/2013 22:35:00,   55.90,   59.98,   50.54,   57.91,   61.31,   53.34
21/04/2013 22:40:00,   56.03,   59.84,   51.35,   58.90,   62.09,   54.48
21/04/2013 22:45:00,   55.98,   59.72,   49.84,   58.69,   62.34,   52.72
21/04/2013 22:50:00,   55.99,   59.63,   49.88,   59.78,   64.11,   52.68
21/04/2013 22:55:00,   55.79,   59.49,   50.07,   58.26,   61.35,   53.29
21/04/2013 23:00:00,   56.41,   59.60,   52.11,   58.91,   61.67,   55.07
21/04/2013 23:05:00,   55.78,   59.07,   50.90,   57.80,   60.45,   53.81
21/04/2013 23:10:00,   54.80,   58.19,   50.52,   57.44,   60.96,   53.07
21/04/2013 23:15:00,   55.07,   58.40,   49.83,   57.98,   61.46,   52.90
21/04/2013 23:20:00,   55.83,   59.61,   49.36,   60.05,   63.97,   53.19
21/04/2013 23:25:00,   53.15,   57.78,   47.51,   57.18,   61.53,   51.21
21/04/2013 23:30:00,   54.13,   58.70,   47.50,   57.55,   61.69,   51.30
21/04/2013 23:35:00,   54.62,   58.61,   48.41,   56.90,   60.69,   51.78
21/04/2013 23:40:00,   53.48,   57.97,   47.01,   55.65,   59.84,   50.46
21/04/2013 23:45:00,   53.83,   58.33,   47.04,   56.47,   60.13,   51.03
21/04/2013 23:50:00,   55.16,   59.13,   49.02,   58.22,   62.21,   52.54
21/04/2013 23:55:00,   53.50,   58.09,   47.09,   56.27,   60.24,   51.07

